datasetId,context,scope,cancer,geneA,geneB,studyId,nPatients,nEvents,nBoth,nDoubleNegative,nCancerGroups,coefficient,standardError,hazardRatio,ciLow,ciHigh,p,contrast,model,tiesMethod,fitStatus
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,difg_glass,192,147,0,192,4,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,dlbc_tcga_pan_can_atlas_2018,42,9,0,42,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,dlbcl_dfci_2018,92,32,0,92,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,egc_mskcc_2020,100,53,11,89,3,-0.723705851,0.603377322,0.4849517628,0.1486287532,1.582319754,0.2303627272,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,estimated
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,egc_tmucih_2015,42,22,1,41,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,egc_trap_msk_2020,4,2,0,4,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,esca_tcga_pan_can_atlas_2018,26,9,3,23,2,-18.43774251,10970.22121,9.830829638e-09,0,inf,0.9986589894,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,estimated
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,escc_icgc,16,7,1,15,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,gbc_mskcc_2022,36,26,4,32,1,0.1595361367,0.7514107764,1.172966649,0.2689574951,5.115495139,0.8318609225,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,estimated
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,gbm_columbia_2019,39,10,0,39,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,gbm_tcga_gdc,12,10,0,12,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,gbm_tcga_pan_can_atlas_2018,451,385,0,451,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,glioma_mskcc_2019,248,75,3,245,4,0.164207336,1.014075895,1.178458627,0.161484697,8.59997734,0.8713625107,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,estimated
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,hcc_meric_2021,72,56,0,72,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,hcc_msk_2024,76,26,0,76,2,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,hccihch_pku_2019,48,38,0,48,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,heme_msk_impact_2022,1235,296,0,1235,13,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,hnc_mskcc_2016,47,7,1,46,3,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,hnsc_a5consortium_2025,69,18,0,69,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,hnsc_mdanderson_2013,21,11,0,21,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,hnsc_tcga_pan_can_atlas_2018,163,53,2,161,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,ihch_msk_2021,27,11,0,27,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,ihch_smmu_2014,61,37,1,60,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,kich_tcga_pan_can_atlas_2018,44,3,0,44,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,kirc_tcga_pan_can_atlas_2018,498,164,0,498,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,kirp_tcga_pan_can_atlas_2018,272,39,0,272,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,laml_tcga_pan_can_atlas_2018,160,95,0,160,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,lgg_tcga_pan_can_atlas_2018,259,65,0,259,2,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,lgg_ucsf_2014,3,2,0,3,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,lihc_amc_prv,161,27,1,160,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,lihc_tcga_pan_can_atlas_2018,255,92,1,254,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,lms_msk_2024,40,3,0,40,2,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,luad_cas_2020,48,8,2,46,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,luad_cptac_gdc,28,27,3,25,1,1.310845539,0.6939454057,3.709308751,0.9519312497,14.45374486,0.05889517554,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,estimated
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,luad_mskcc_2020,260,16,18,242,1,-0.3717410615,1.039368922,0.689532766,0.08991713866,5.287706465,0.7205975023,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,estimated
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,luad_mskcc_2023_met_organotropism,26,8,1,25,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,luad_mskimpact_2021,17,10,1,16,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,luad_oncosg_2020,193,58,5,188,1,1.34511797,0.6011626346,3.838639359,1.181589844,12.47061508,0.02525187935,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,estimated
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,luad_tcga_pan_can_atlas_2018,221,75,26,195,1,0.6119892811,0.3165779741,1.844096178,0.99154381,3.429692848,0.05321905627,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,estimated
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,lung_nci_2022,171,37,0,171,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,lusc_cptac_gdc,2,2,0,2,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,lusc_tcga_gdc,4,3,0,4,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,lusc_tcga_pan_can_atlas_2018,85,41,4,81,1,1.046923622,0.6065574327,2.848873413,0.8677018622,9.353534985,0.08434578333,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,estimated
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,mbl_icgc,98,23,0,98,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,mbl_sickkids_2016,26,14,0,26,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,mbn_mdacc_2013,204,106,0,204,2,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,mbn_msk_2024,115,36,0,115,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,mbn_sfu_2023,137,46,0,137,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,mel_dfci_2019,120,61,0,120,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,mel_iatlas_liu_2019,101,52,0,101,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,mel_iatlas_riaz_nivolumab_2017,56,34,0,56,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,mel_mskimpact_2020,308,66,7,301,1,-16.03963508,2741.946838,1.081620712e-07,0,inf,0.9953326213,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,estimated
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,mel_tsam_liang_2017,32,16,0,32,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,mel_ucla_2016,29,13,0,29,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,meso_tcga_pan_can_atlas_2018,71,63,0,71,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,mixed_allen_2018,153,85,2,151,4,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,mnm_washu_2016,53,39,0,53,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,msk_access_2021,174,70,10,164,9,0.8720954111,0.5274690021,2.391917657,0.8506752476,6.725563126,0.09825790316,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,estimated
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,msk_chord_2024,2370,449,95,2275,7,0.8909121705,0.1752679764,2.437351918,1.728740743,3.436422956,3.712401806e-07,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,estimated
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,msk_impact_2017,3202,802,95,3107,48,1.134254365,0.1671459105,3.108854609,2.240399954,4.313951607,1.152745595e-11,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,estimated
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,msk_impact_50k_2026,15529,3790,339,15190,61,0.6126943294,0.08893434676,1.845396813,1.5502035,2.196801516,5.607231192e-12,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,estimated
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,msk_met_2021,208,71,0,208,6,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,npc_nusingapore,44,9,0,44,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,ohnca_cptac_gdc,2,2,0,2,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,ov_tcga_pan_can_atlas_2018,201,131,0,201,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,ovarian_msk_2025,16,5,0,16,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,paac_msk_jco_2023,27,9,0,27,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,paad_iatlas_prince_2022,24,10,0,24,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,paad_tcga_pan_can_atlas_2018,77,34,2,75,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,paired_bladder_2022,25,8,0,25,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,pancan_pcawg_2020,138,31,0,138,4,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,pancreas_cptac_gdc,43,43,2,41,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_STK11_TP53_positive,STK11–TP53 (pan-cancer),pan-cancer,PAN-CANCER,STK11,TP53,panet_arcnet_2017,94,13,0,94,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
