scope,cancer,geneA,geneB,geneAFrequency,geneBFrequency,frequencyThreshold,nPatients,nEvents,nDoubleNegative,nBOnly,nAOnly,nDoubleMutant,nStudies,nStrata,eligible,eligibilityRule
cancer-specific,ESCA,CSMD3,TP53,0.1863013698630137,0.7643835616438356,0.1,87,44,15,54,2,16,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,ESCA,FAT3,FAT4,0.15616438356164383,0.15342465753424658,0.1,87,44,68,8,10,1,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,ESCA,FAT3,LRP1B,0.15616438356164383,0.2328767123287671,0.1,87,44,59,17,7,4,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,ESCA,FAT3,MUC16,0.15616438356164383,0.29315068493150687,0.1,87,44,54,22,6,5,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,ESCA,FAT3,PCLO,0.15616438356164383,0.2191780821917808,0.1,87,44,60,16,9,2,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,ESCA,FAT3,PTPRD,0.15616438356164383,0.11232876712328767,0.1,87,44,67,9,10,1,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,ESCA,FAT3,PTPRT,0.15616438356164383,0.10410958904109589,0.1,87,44,70,6,10,1,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,ESCA,FAT3,TP53,0.15616438356164383,0.7643835616438356,0.1,87,44,13,63,4,7,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,ESCA,FAT4,LRP1B,0.15342465753424658,0.2328767123287671,0.1,87,44,61,17,5,4,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,ESCA,FAT4,MUC16,0.15342465753424658,0.29315068493150687,0.1,87,44,56,22,4,5,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,ESCA,FAT4,PCLO,0.15342465753424658,0.2191780821917808,0.1,87,44,65,13,4,5,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,ESCA,FAT4,PTPRD,0.15217391304347827,0.11141304347826086,0.1,87,44,69,9,8,1,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,ESCA,FAT4,PTPRT,0.15217391304347827,0.10326086956521739,0.1,87,44,71,7,9,0,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,ESCA,FAT4,TP53,0.15217391304347827,0.7635869565217391,0.1,87,44,15,63,2,7,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,ESCA,LRP1B,MUC16,0.2328767123287671,0.29315068493150687,0.1,87,44,47,19,13,8,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,ESCA,LRP1B,PCLO,0.2328767123287671,0.2191780821917808,0.1,87,44,56,10,13,8,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,ESCA,LRP1B,PTPRD,0.2328767123287671,0.11232876712328767,0.1,87,44,58,8,19,2,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,ESCA,LRP1B,PTPRT,0.2328767123287671,0.10410958904109589,0.1,87,44,62,4,18,3,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,ESCA,LRP1B,TP53,0.2328767123287671,0.7643835616438356,0.1,87,44,12,54,5,16,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,ESCA,MUC16,PCLO,0.29315068493150687,0.2191780821917808,0.1,87,44,48,12,21,6,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,ESCA,MUC16,PTPRD,0.29315068493150687,0.11232876712328767,0.1,87,44,56,4,21,6,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,ESCA,MUC16,PTPRT,0.29315068493150687,0.10410958904109589,0.1,87,44,56,4,24,3,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,ESCA,MUC16,TP53,0.29315068493150687,0.7643835616438356,0.1,87,44,11,49,6,21,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,ESCA,PCLO,PTPRD,0.2191780821917808,0.11232876712328767,0.1,87,44,62,7,15,3,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,ESCA,PCLO,PTPRT,0.2191780821917808,0.10410958904109589,0.1,87,44,64,5,16,2,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,ESCA,PCLO,TP53,0.2191780821917808,0.7643835616438356,0.1,87,44,15,54,2,16,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SCLC,CSMD3,FAM135B,0.14322916666666666,0.21614583333333334,0.1,103,67,56,14,22,11,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SCLC,CSMD3,FAT1,0.14322916666666666,0.10677083333333333,0.1,103,67,61,9,29,4,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SCLC,CSMD3,FAT3,0.14322916666666666,0.15104166666666666,0.1,103,67,58,12,26,7,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SCLC,CSMD3,FAT4,0.14322916666666666,0.1171875,0.1,103,67,65,5,27,6,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SCLC,CSMD3,KMT2D,0.14322916666666666,0.19791666666666666,0.1,103,67,58,12,26,7,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SCLC,CSMD3,LRP1B,0.14322916666666666,0.3489583333333333,0.1,103,67,41,29,19,14,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SCLC,CSMD3,MUC16,0.14322916666666666,0.13541666666666666,0.1,103,67,46,24,17,16,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SCLC,CSMD3,NOTCH1,0.14322916666666666,0.11979166666666667,0.1,103,67,62,8,27,6,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SCLC,CSMD3,RB1,0.14322916666666666,0.65625,0.1,103,67,23,47,5,28,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SCLC,CSMD3,TP53,0.14322916666666666,0.8541666666666666,0.1,103,67,17,53,0,33,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SCLC,FAM135B,FAT1,0.21614583333333334,0.10677083333333333,0.1,103,67,72,6,18,7,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SCLC,FAM135B,FAT3,0.21614583333333334,0.15104166666666666,0.1,103,67,66,12,18,7,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SCLC,FAM135B,FAT4,0.21614583333333334,0.1171875,0.1,103,67,72,6,20,5,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SCLC,FAM135B,KMT2D,0.21614583333333334,0.19791666666666666,0.1,103,67,66,12,18,7,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SCLC,FAM135B,LRP1B,0.21614583333333334,0.3489583333333333,0.1,103,67,47,31,13,12,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SCLC,FAM135B,MUC16,0.21614583333333334,0.13541666666666666,0.1,103,67,54,24,9,16,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SCLC,FAM135B,NOTCH1,0.21614583333333334,0.11979166666666667,0.1,103,67,71,7,18,7,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SCLC,FAM135B,RB1,0.21614583333333334,0.65625,0.1,103,67,21,57,7,18,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SCLC,FAM135B,TP53,0.21614583333333334,0.8541666666666666,0.1,103,67,17,61,0,25,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SCLC,FAT1,FAT3,0.10677083333333333,0.15104166666666666,0.1,103,67,74,16,10,3,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SCLC,FAT1,FAT4,0.10677083333333333,0.1171875,0.1,103,67,82,8,10,3,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SCLC,FAT1,KMT2D,0.10834371108343711,0.1980074719800747,0.1,474,276,336,81,43,14,3,3,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SCLC,FAT1,LRP1B,0.10677083333333333,0.3489583333333333,0.1,103,67,55,35,5,8,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SCLC,FAT1,MUC16,0.10677083333333333,0.13541666666666666,0.1,103,67,58,32,5,8,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SCLC,FAT1,NOTCH1,0.10834371108343711,0.11706102117061021,0.1,474,276,369,48,47,10,3,3,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SCLC,FAT1,RB1,0.10834371108343711,0.6425902864259029,0.1,474,276,139,278,17,40,3,3,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SCLC,FAT1,TP53,0.10834371108343711,0.8742216687422167,0.1,474,276,50,367,4,53,3,3,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SCLC,FAT3,FAT4,0.15104166666666666,0.1171875,0.1,103,67,77,7,15,4,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SCLC,FAT3,KMT2D,0.15104166666666666,0.19791666666666666,0.1,103,67,69,15,15,4,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SCLC,FAT3,LRP1B,0.15104166666666666,0.3489583333333333,0.1,103,67,50,34,10,9,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SCLC,FAT3,MUC16,0.15104166666666666,0.13541666666666666,0.1,103,67,55,29,8,11,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SCLC,FAT3,NOTCH1,0.15104166666666666,0.11979166666666667,0.1,103,67,73,11,16,3,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SCLC,FAT3,RB1,0.15104166666666666,0.65625,0.1,103,67,24,60,4,15,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SCLC,FAT3,TP53,0.15104166666666666,0.8541666666666666,0.1,103,67,15,69,2,17,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SCLC,FAT4,KMT2D,0.1171875,0.19791666666666666,0.1,103,67,74,18,10,1,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SCLC,FAT4,LRP1B,0.1171875,0.3489583333333333,0.1,103,67,55,37,5,6,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SCLC,FAT4,MUC16,0.1171875,0.13541666666666666,0.1,103,67,58,34,5,6,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SCLC,FAT4,NOTCH1,0.1171875,0.11979166666666667,0.1,103,67,79,13,10,1,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SCLC,FAT4,RB1,0.1171875,0.65625,0.1,103,67,27,65,1,10,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SCLC,FAT4,TP53,0.1171875,0.8541666666666666,0.1,103,67,16,76,1,10,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SCLC,KMT2D,LRP1B,0.19791666666666666,0.3489583333333333,0.1,103,67,50,34,10,9,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SCLC,KMT2D,MUC16,0.19791666666666666,0.13541666666666666,0.1,103,67,55,29,8,11,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SCLC,KMT2D,NOTCH1,0.1980074719800747,0.11706102117061021,0.1,474,276,336,43,80,15,3,3,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
