cancer,pair,selectionSource,omittedStudyId,omittedNJointlyAssayCovered,remainingNJointlyAssayCovered,leaveOneStudyOutOr,leaveOneStudyOutCiLow,leaveOneStudyOutCiHigh,leaveOneStudyOutP,leaveOneStudyOutNStrata,leaveOneStudyOutNInformativeStrata,leaveOneStudyOutEstimable,sameDirectionAsAllStudies,primarySpecification
BRCA,ESR1-TP53,Figure 8 displayed context,breast_ink4_msk_2021,8,10276,0.2831850874,0.2266403118,0.35383729,3.696267101e-32,141,60,True,True,detailed histology + study + exact assay/panel; no burden
BRCA,ESR1-TP53,Figure 8 displayed context,breast_msk_2018,1,10283,0.2831850874,0.2266403118,0.35383729,3.696267101e-32,142,60,True,True,detailed histology + study + exact assay/panel; no burden
BRCA,ESR1-TP53,Figure 8 displayed context,breast_msk_2025,2,10282,0.2831850874,0.2266403118,0.35383729,3.696267101e-32,141,60,True,True,detailed histology + study + exact assay/panel; no burden
BRCA,ESR1-TP53,Figure 8 displayed context,cfdna_msk_2019,39,10245,0.2791137728,0.2229448627,0.3494339239,2.150910654e-32,141,59,True,True,detailed histology + study + exact assay/panel; no burden
BRCA,ESR1-TP53,Figure 8 displayed context,metastatic_solid_tumors_mich_2017,91,10193,0.2904642318,0.2319544,0.3637330008,3.824811062e-30,139,58,True,True,detailed histology + study + exact assay/panel; no burden
BRCA,ESR1-TP53,Figure 8 displayed context,msk_access_2021,16,10268,0.2847659083,0.2278504294,0.3558984847,8.166597063e-32,138,58,True,True,detailed histology + study + exact assay/panel; no burden
BRCA,ESR1-TP53,Figure 8 displayed context,msk_chord_2024,713,9571,0.2822164669,0.2240831986,0.3554310839,2.376515259e-30,128,55,True,True,detailed histology + study + exact assay/panel; no burden
BRCA,ESR1-TP53,Figure 8 displayed context,msk_impact_2017,1173,9111,0.3024463226,0.2374870846,0.3851736958,7.960952704e-25,129,51,True,True,detailed histology + study + exact assay/panel; no burden
BRCA,ESR1-TP53,Figure 8 displayed context,msk_impact_50k_2026,4553,5731,0.2528522679,0.1836950499,0.3480456844,1.151612251e-19,112,45,True,True,detailed histology + study + exact assay/panel; no burden
BRCA,ESR1-TP53,Figure 8 displayed context,msk_met_2021,30,10254,0.2831850874,0.2266403118,0.35383729,3.696267101e-32,139,60,True,True,detailed histology + study + exact assay/panel; no burden
BRCA,ESR1-TP53,Figure 8 displayed context,pan_origimed_2020,323,9961,0.2861165331,0.2284319016,0.3583679422,6.00264329e-31,140,59,True,True,detailed histology + study + exact assay/panel; no burden
BRCA,ESR1-TP53,Figure 8 displayed context,pancan_pcawg_2020,211,10073,0.2811438851,0.2248114454,0.3515919039,2.407715789e-32,138,58,True,True,detailed histology + study + exact assay/panel; no burden
BRCA,ESR1-TP53,Figure 8 displayed context,pog570_bcgsc_2020,147,10137,0.2794962061,0.2227982212,0.3506227688,7.917218204e-32,135,58,True,True,detailed histology + study + exact assay/panel; no burden
BRCA,ESR1-TP53,Figure 8 displayed context,summit_2018,25,10259,0.2804094375,0.2242282009,0.3506670987,1.849361163e-32,137,59,True,True,detailed histology + study + exact assay/panel; no burden
BRCA,ESR1-TP53,Figure 8 displayed context,tmb_mskcc_2018,35,10249,0.2867093659,0.2293089657,0.358478179,3.065066025e-31,138,58,True,True,detailed histology + study + exact assay/panel; no burden
BRCA,PIK3CA-TP53,Figure 8 displayed context,acc_2019,38,12679,0.600695303,0.5542578775,0.6510233984,7.573827069e-36,147,93,True,True,detailed histology + study + exact assay/panel; no burden
BRCA,PIK3CA-TP53,Figure 8 displayed context,brca_aurora_2023,55,12662,0.5980590834,0.5517712685,0.6482299598,2.538725458e-36,144,91,True,True,detailed histology + study + exact assay/panel; no burden
BRCA,PIK3CA-TP53,Figure 8 displayed context,brca_bccrc,65,12652,0.5996628722,0.5532416259,0.6499792197,5.510638492e-36,147,92,True,True,detailed histology + study + exact assay/panel; no burden
BRCA,PIK3CA-TP53,Figure 8 displayed context,brca_broad,103,12614,0.6032429379,0.5565004088,0.6539115449,3.959373226e-35,143,89,True,True,detailed histology + study + exact assay/panel; no burden
BRCA,PIK3CA-TP53,Figure 8 displayed context,brca_cptac_2020,122,12595,0.5991071409,0.552548765,0.6495885776,7.806075784e-36,147,92,True,True,detailed histology + study + exact assay/panel; no burden
BRCA,PIK3CA-TP53,Figure 8 displayed context,brca_dfci_2020,59,12658,0.6002698558,0.5537422649,0.6507068769,9.279771117e-36,147,92,True,True,detailed histology + study + exact assay/panel; no burden
BRCA,PIK3CA-TP53,Figure 8 displayed context,brca_dldccc_2022,59,12658,0.6008833708,0.5544141494,0.6512474939,8.91508719e-36,147,92,True,True,detailed histology + study + exact assay/panel; no burden
BRCA,PIK3CA-TP53,Figure 8 displayed context,brca_fuscc_2020,69,12648,0.5989837168,0.5525889304,0.6492737607,4.143904438e-36,147,92,True,True,detailed histology + study + exact assay/panel; no burden
BRCA,PIK3CA-TP53,Figure 8 displayed context,brca_iatlas_anders_2022,31,12686,0.6011437717,0.5546646294,0.6515177193,9.848199122e-36,147,92,True,True,detailed histology + study + exact assay/panel; no burden
BRCA,PIK3CA-TP53,Figure 8 displayed context,brca_igr_2015,216,12501,0.5999448941,0.5531748446,0.6506692767,1.995548729e-35,147,92,True,True,detailed histology + study + exact assay/panel; no burden
BRCA,PIK3CA-TP53,Figure 8 displayed context,brca_mbcproject_2022,301,12416,0.5986336081,0.5520258004,0.6491765356,8.411635214e-36,144,89,True,True,detailed histology + study + exact assay/panel; no burden
BRCA,PIK3CA-TP53,Figure 8 displayed context,brca_mbcproject_wagle_2017,47,12670,0.6005195885,0.5540384652,0.6509002512,8.38938192e-36,144,90,True,True,detailed histology + study + exact assay/panel; no burden
BRCA,PIK3CA-TP53,Figure 8 displayed context,brca_metabric,2507,10210,0.6272637006,0.5731915786,0.6864367251,2.112901427e-24,138,87,True,True,detailed histology + study + exact assay/panel; no burden
BRCA,PIK3CA-TP53,Figure 8 displayed context,brca_msk_2025,44,12673,0.6025698514,0.5559248833,0.6531285732,2.450971285e-35,144,90,True,True,detailed histology + study + exact assay/panel; no burden
BRCA,PIK3CA-TP53,Figure 8 displayed context,brca_mskcc_2019,68,12649,0.6017717962,0.5551352367,0.6523262635,1.970530948e-35,147,92,True,True,detailed histology + study + exact assay/panel; no burden
