datasetId,context,scope,cancer,geneA,geneB,excludedStudyId,nPatientsExcludedStudy,nEventsExcludedStudy,nStudiesRetained,coefficient,standardError,hazardRatio,ciLow,ciHigh,p,tauSquared,iSquaredPercent,contrast,leaveOneOutMethod,fitStatus
pan-cancer_PAN-CANCER_KEAP1_STK11_positive,KEAP1–STK11 (pan-cancer),pan-cancer,PAN-CANCER,KEAP1,STK11,ucec_tcga_pan_can_atlas_2018,497,84,13,0.951822908,0.1255545698,2.590427469,2.025345844,3.313169695,3.430339625e-14,0.08245118842,57.53228573,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_KRAS_TP53_positive,KRAS–TP53 (pan-cancer),pan-cancer,PAN-CANCER,KRAS,TP53,aml_ohsu_2022,654,375,45,0.4818979315,0.07477470651,1.619144513,1.398418842,1.874709405,1.158560557e-10,0.06219212971,42.51906295,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_KRAS_TP53_positive,KRAS–TP53 (pan-cancer),pan-cancer,PAN-CANCER,KRAS,TP53,ampca_bcm_2016,83,46,45,0.4614776059,0.0757818475,1.586416352,1.367450304,1.84044483,1.132261059e-09,0.06303479099,42.47414712,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_KRAS_TP53_positive,KRAS–TP53 (pan-cancer),pan-cancer,PAN-CANCER,KRAS,TP53,blca_iatlas_imvigor210_2017,222,153,45,0.4752045983,0.07541187327,1.608343228,1.387356368,1.864530267,2.948625669e-10,0.06401493885,43.16962351,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_KRAS_TP53_positive,KRAS–TP53 (pan-cancer),pan-cancer,PAN-CANCER,KRAS,TP53,blca_msk_tcga_2020,34,22,45,0.4817804439,0.07473660049,1.618954295,1.398358989,1.874349169,1.145540732e-10,0.06216019602,42.51708143,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_KRAS_TP53_positive,KRAS–TP53 (pan-cancer),pan-cancer,PAN-CANCER,KRAS,TP53,blca_mskcc_solit_2014,39,11,45,0.4784505889,0.07482131934,1.613572377,1.393479,1.868428457,1.609937976e-10,0.06308184114,42.93151862,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_KRAS_TP53_positive,KRAS–TP53 (pan-cancer),pan-cancer,PAN-CANCER,KRAS,TP53,blca_tcga_pan_can_atlas_2018,200,84,45,0.4831606268,0.07461202408,1.621190291,1.400632257,1.876479672,9.44107417e-11,0.06160978734,42.291406,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_KRAS_TP53_positive,KRAS–TP53 (pan-cancer),pan-cancer,PAN-CANCER,KRAS,TP53,bm_nsclc_mskcc_2023,59,29,45,0.4893342176,0.07482648907,1.631229814,1.408713665,1.888893941,6.168959627e-11,0.06027159276,41.50047961,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_KRAS_TP53_positive,KRAS–TP53 (pan-cancer),pan-cancer,PAN-CANCER,KRAS,TP53,brca_tcga_pan_can_atlas_2018,728,98,45,0.4758408691,0.07478289781,1.609366896,1.389951817,1.863418409,1.978973888e-10,0.06361203009,43.19068486,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_KRAS_TP53_positive,KRAS–TP53 (pan-cancer),pan-cancer,PAN-CANCER,KRAS,TP53,cesc_tcga_pan_can_atlas_2018,253,58,45,0.4713089789,0.07510342634,1.602089923,1.38279798,1.856158426,3.485892368e-10,0.06346702011,43.0199926,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_KRAS_TP53_positive,KRAS–TP53 (pan-cancer),pan-cancer,PAN-CANCER,KRAS,TP53,chol_icgc_2017,174,102,45,0.474015117,0.07668780935,1.606431271,1.382246083,1.866976843,6.365595702e-10,0.06525948819,43.09240402,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_KRAS_TP53_positive,KRAS–TP53 (pan-cancer),pan-cancer,PAN-CANCER,KRAS,TP53,cll_broad_2022,895,242,45,0.4758409934,0.07478284889,1.609367096,1.389952123,1.863418462,1.978898812e-10,0.0636118431,43.19061271,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_KRAS_TP53_positive,KRAS–TP53 (pan-cancer),pan-cancer,PAN-CANCER,KRAS,TP53,coad_cptac_2019,41,6,45,0.4734089998,0.0751083017,1.605457881,1.385691695,1.860078267,2.919044184e-10,0.0637563617,43.15653057,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_KRAS_TP53_positive,KRAS–TP53 (pan-cancer),pan-cancer,PAN-CANCER,KRAS,TP53,coad_silu_2022,199,95,45,0.49107684,0.07546887246,1.63407491,1.409395047,1.894572296,7.666041781e-11,0.06029497006,41.05821229,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_KRAS_TP53_positive,KRAS–TP53 (pan-cancer),pan-cancer,PAN-CANCER,KRAS,TP53,coadread_cass_2020,54,9,45,0.4787930152,0.07511415332,1.614125002,1.393156422,1.870141414,1.839143943e-10,0.06332064737,42.9454217,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_KRAS_TP53_positive,KRAS–TP53 (pan-cancer),pan-cancer,PAN-CANCER,KRAS,TP53,coadread_tcga_pan_can_atlas_2018,297,57,45,0.5003928204,0.07418402397,1.649369049,1.426173246,1.907494948,1.527207499e-11,0.05569689673,39.1440954,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_KRAS_TP53_positive,KRAS–TP53 (pan-cancer),pan-cancer,PAN-CANCER,KRAS,TP53,crc_orion_2024,27,10,45,0.4718278886,0.07504017505,1.602921479,1.383687239,1.856891641,3.222651705e-10,0.06343640592,43.02747296,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_KRAS_TP53_positive,KRAS–TP53 (pan-cancer),pan-cancer,PAN-CANCER,KRAS,TP53,egc_mskcc_2020,104,59,45,0.500181338,0.07335943455,1.649020274,1.428177975,1.904011902,9.217039478e-12,0.05478138966,39.15267475,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_KRAS_TP53_positive,KRAS–TP53 (pan-cancer),pan-cancer,PAN-CANCER,KRAS,TP53,egc_tmucih_2015,43,22,45,0.4845744053,0.07390065745,1.623483916,1.404570804,1.876516312,5.486221283e-11,0.05962705754,41.55440011,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_KRAS_TP53_positive,KRAS–TP53 (pan-cancer),pan-cancer,PAN-CANCER,KRAS,TP53,gbc_mskcc_2022,36,26,45,0.4795434142,0.07495604396,1.615336694,1.394634352,1.870965412,1.577743267e-10,0.06300194873,42.84817141,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_KRAS_TP53_positive,KRAS–TP53 (pan-cancer),pan-cancer,PAN-CANCER,KRAS,TP53,glioma_mskcc_2019,250,77,45,0.4970407091,0.07180460841,1.643849437,1.428044838,1.892266195,4.449081306e-12,0.05176014804,38.11379942,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_KRAS_TP53_positive,KRAS–TP53 (pan-cancer),pan-cancer,PAN-CANCER,KRAS,TP53,hcc_msk_2024,70,21,45,0.4827262053,0.07422985176,1.620486164,1.401072997,1.874260237,7.866695945e-11,0.06085712913,42.05288786,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_KRAS_TP53_positive,KRAS–TP53 (pan-cancer),pan-cancer,PAN-CANCER,KRAS,TP53,heme_msk_impact_2022,1281,317,45,0.4565162672,0.07313544305,1.578565096,1.367758725,1.821862085,4.318284739e-10,0.05474368827,39.24929801,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_KRAS_TP53_positive,KRAS–TP53 (pan-cancer),pan-cancer,PAN-CANCER,KRAS,TP53,ihch_smmu_2014,57,32,45,0.4680321076,0.07560727032,1.596848673,1.376913749,1.851913881,6.004768914e-10,0.06381681023,42.98650371,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_KRAS_TP53_positive,KRAS–TP53 (pan-cancer),pan-cancer,PAN-CANCER,KRAS,TP53,luad_cas_2020,52,10,45,0.4771570514,0.07492661159,1.61148651,1.391390478,1.866398264,1.911030214e-10,0.06348500319,43.08811176,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_KRAS_TP53_positive,KRAS–TP53 (pan-cancer),pan-cancer,PAN-CANCER,KRAS,TP53,luad_cptac_gdc,26,26,45,0.4731324828,0.07574189069,1.605014006,1.383589356,1.861874658,4.193705041e-10,0.06434175729,43.18983822,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_KRAS_TP53_positive,KRAS–TP53 (pan-cancer),pan-cancer,PAN-CANCER,KRAS,TP53,luad_mskcc_2020,226,16,45,0.4677389883,0.07518682105,1.596380674,1.37764501,1.849846106,4.939218503e-10,0.06300417127,42.76171736,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_KRAS_TP53_positive,KRAS–TP53 (pan-cancer),pan-cancer,PAN-CANCER,KRAS,TP53,luad_mskcc_2023_met_organotropism,20,7,45,0.4695961083,0.07464647376,1.599348099,1.381668336,1.851322981,3.155596238e-10,0.06203651865,42.4882555,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_KRAS_TP53_positive,KRAS–TP53 (pan-cancer),pan-cancer,PAN-CANCER,KRAS,TP53,luad_oncosg_2020,196,55,45,0.4855548173,0.07496238688,1.625076379,1.403025868,1.882269813,9.337059094e-11,0.06150951483,42.0970396,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_KRAS_TP53_positive,KRAS–TP53 (pan-cancer),pan-cancer,PAN-CANCER,KRAS,TP53,luad_tcga_pan_can_atlas_2018,198,72,45,0.4677669771,0.07705614512,1.596425356,1.372645237,1.856687983,1.275368545e-09,0.06596597371,43.18375464,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_KRAS_TP53_positive,KRAS–TP53 (pan-cancer),pan-cancer,PAN-CANCER,KRAS,TP53,lusc_tcga_pan_can_atlas_2018,81,36,45,0.4855422726,0.07371233862,1.625055993,1.406449922,1.877640249,4.48839253e-11,0.05893155186,41.26890718,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_KRAS_TP53_positive,KRAS–TP53 (pan-cancer),pan-cancer,PAN-CANCER,KRAS,TP53,mbn_sfu_2023,140,49,45,0.4753827728,0.07538545081,1.608629819,1.387675443,1.864765935,2.862870417e-10,0.06398574752,43.16577429,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_KRAS_TP53_positive,KRAS–TP53 (pan-cancer),pan-cancer,PAN-CANCER,KRAS,TP53,mds_iwg_2022,2634,1253,45,0.4643928146,0.06555136977,1.591047835,1.399219373,1.809175359,1.396373858e-12,0.03252702564,27.79877167,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_KRAS_TP53_positive,KRAS–TP53 (pan-cancer),pan-cancer,PAN-CANCER,KRAS,TP53,mel_mskimpact_2020,309,69,45,0.474402335,0.07500380704,1.607053431,1.387352944,1.861545572,2.531614123e-10,0.06372616462,43.17677945,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_KRAS_TP53_positive,KRAS–TP53 (pan-cancer),pan-cancer,PAN-CANCER,KRAS,TP53,mixed_allen_2018,150,85,45,0.4792680828,0.07497359447,1.614892002,1.394202459,1.870514689,1.632040543e-10,0.06308387073,42.88149759,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_KRAS_TP53_positive,KRAS–TP53 (pan-cancer),pan-cancer,PAN-CANCER,KRAS,TP53,msk_access_2021,172,72,45,0.4666963331,0.07616828055,1.594717067,1.373564583,1.851476483,8.945344733e-10,0.06452174929,43.0521629,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_KRAS_TP53_positive,KRAS–TP53 (pan-cancer),pan-cancer,PAN-CANCER,KRAS,TP53,msk_chord_2024,2647,587,45,0.4551310393,0.08107968043,1.576379937,1.344762995,1.847889714,1.984124582e-08,0.07762967869,42.90204634,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_KRAS_TP53_positive,KRAS–TP53 (pan-cancer),pan-cancer,PAN-CANCER,KRAS,TP53,msk_impact_2017,3260,832,45,0.4607516519,0.08023599652,1.585265105,1.354580739,1.855234894,9.331332086e-09,0.07452890428,43.18581768,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_KRAS_TP53_positive,KRAS–TP53 (pan-cancer),pan-cancer,PAN-CANCER,KRAS,TP53,msk_impact_50k_2026,16283,4415,45,0.449213705,0.08322122889,1.567079514,1.33122969,1.844714119,6.745327252e-08,0.08586728768,38.69097484,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_KRAS_TP53_positive,KRAS–TP53 (pan-cancer),pan-cancer,PAN-CANCER,KRAS,TP53,msk_met_2021,164,62,45,0.4855469575,0.07533618571,1.625063606,1.401987323,1.883634524,1.15547408e-10,0.06191026857,42.11959626,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_KRAS_TP53_positive,KRAS–TP53 (pan-cancer),pan-cancer,PAN-CANCER,KRAS,TP53,paad_iatlas_prince_2022,61,18,45,0.4821958288,0.07509688153,1.619626924,1.397952471,1.876452473,1.353968048e-10,0.06253207227,42.56245425,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_KRAS_TP53_positive,KRAS–TP53 (pan-cancer),pan-cancer,PAN-CANCER,KRAS,TP53,paad_tcga_pan_can_atlas_2018,140,78,45,0.4591293925,0.07650936768,1.582695479,1.3622991,1.83874817,1.961584588e-09,0.06408195378,42.52465288,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_KRAS_TP53_positive,KRAS–TP53 (pan-cancer),pan-cancer,PAN-CANCER,KRAS,TP53,pancreas_cptac_gdc,98,98,45,0.476238681,0.07676576261,1.610007248,1.385111374,1.871418709,5.511927807e-10,0.06512093282,42.93634052,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_KRAS_TP53_positive,KRAS–TP53 (pan-cancer),pan-cancer,PAN-CANCER,KRAS,TP53,pog570_bcgsc_2020,240,168,45,0.4723477322,0.07686580901,1.603754964,1.379461927,1.864516834,7.991545023e-10,0.06560105788,43.14142086,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_KRAS_TP53_positive,KRAS–TP53 (pan-cancer),pan-cancer,PAN-CANCER,KRAS,TP53,stad_tcga_pan_can_atlas_2018,196,79,45,0.4964552828,0.0720631186,1.642887366,1.426486126,1.892117174,5.611770526e-12,0.05257102685,38.47423688,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_KRAS_TP53_positive,KRAS–TP53 (pan-cancer),pan-cancer,PAN-CANCER,KRAS,TP53,tmb_mskcc_2018,643,320,45,0.4947739869,0.07519364413,1.640127507,1.415378735,1.900564261,4.704563256e-11,0.05867699858,40.22628756,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_KRAS_TP53_positive,KRAS–TP53 (pan-cancer),pan-cancer,PAN-CANCER,KRAS,TP53,ucec_tcga_pan_can_atlas_2018,268,29,45,0.484667653,0.0738924525,1.623635309,1.404724373,1.876661121,5.413512477e-11,0.05958820631,41.53777434,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PTEN_PIK3CA_positive,PTEN–PIK3CA (pan-cancer),pan-cancer,PAN-CANCER,PTEN,PIK3CA,blca_tcga_pan_can_atlas_2018,309,136,24,0.02555856996,0.1620806751,1.025887991,0.7466836214,1.409494114,0.8747007487,0.2436290988,60.12053382,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PTEN_PIK3CA_positive,PTEN–PIK3CA (pan-cancer),pan-cancer,PAN-CANCER,PTEN,PIK3CA,brca_metabric,1165,651,24,0.02581780877,0.1765870267,1.026153975,0.7259410951,1.450519867,0.8837599943,0.2808264512,59.96834857,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PTEN_PIK3CA_positive,PTEN–PIK3CA (pan-cancer),pan-cancer,PAN-CANCER,PTEN,PIK3CA,brca_tcga_pan_can_atlas_2018,709,102,24,-0.03659090109,0.1584603753,0.9640704549,0.7066869274,1.315196031,0.8173807219,0.2057914506,55.14711307,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PTEN_PIK3CA_positive,PTEN–PIK3CA (pan-cancer),pan-cancer,PAN-CANCER,PTEN,PIK3CA,cesc_tcga_pan_can_atlas_2018,206,50,24,-0.004484090537,0.1644884962,0.995525948,0.7211734377,1.374249052,0.97825171,0.2374769261,58.87792824,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PTEN_PIK3CA_positive,PTEN–PIK3CA (pan-cancer),pan-cancer,PAN-CANCER,PTEN,PIK3CA,coad_cptac_2019,82,7,24,0.02555850276,0.1620807281,1.025887922,0.7466834937,1.409494166,0.874701116,0.2436293716,60.1205607,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PTEN_PIK3CA_positive,PTEN–PIK3CA (pan-cancer),pan-cancer,PAN-CANCER,PTEN,PIK3CA,coad_silu_2022,281,127,24,0.02555858512,0.1620806631,1.025888006,0.7466836503,1.409494102,0.8747006657,0.2436290369,60.12052772,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PTEN_PIK3CA_positive,PTEN–PIK3CA (pan-cancer),pan-cancer,PAN-CANCER,PTEN,PIK3CA,coadread_tcga_pan_can_atlas_2018,431,85,24,0.04080853122,0.1669719126,1.041652642,0.7509243205,1.44493952,0.8069182786,0.2493718832,60.03555342,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PTEN_PIK3CA_positive,PTEN–PIK3CA (pan-cancer),pan-cancer,PAN-CANCER,PTEN,PIK3CA,egc_mskcc_2020,421,245,24,0.03865492554,0.1639140605,1.039411747,0.7538131679,1.433215585,0.8135689782,0.2441787598,59.95497599,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PTEN_PIK3CA_positive,PTEN–PIK3CA (pan-cancer),pan-cancer,PAN-CANCER,PTEN,PIK3CA,gbm_tcga_pan_can_atlas_2018,422,355,24,-0.003364988272,0.1667972918,0.996640667,0.7187212606,1.3820276,0.9839044744,0.2423387655,58.88932928,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PTEN_PIK3CA_positive,PTEN–PIK3CA (pan-cancer),pan-cancer,PAN-CANCER,PTEN,PIK3CA,glioma_mskcc_2019,285,69,24,0.03853594364,0.163875564,1.039288083,0.753780355,1.432936947,0.8140894479,0.2441333161,59.95507446,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PTEN_PIK3CA_positive,PTEN–PIK3CA (pan-cancer),pan-cancer,PAN-CANCER,PTEN,PIK3CA,hnsc_tcga_pan_can_atlas_2018,426,174,24,0.02555866519,0.1620806079,1.025888088,0.7466837908,1.409494063,0.8747002341,0.2436287524,60.12049967,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PTEN_PIK3CA_positive,PTEN–PIK3CA (pan-cancer),pan-cancer,PAN-CANCER,PTEN,PIK3CA,lgg_tcga_pan_can_atlas_2018,437,95,24,0.0428546847,0.1634413047,1.043786206,0.7576873949,1.437914436,0.7931654865,0.2422214732,59.77408156,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PTEN_PIK3CA_positive,PTEN–PIK3CA (pan-cancer),pan-cancer,PAN-CANCER,PTEN,PIK3CA,lusc_tcga_pan_can_atlas_2018,390,163,24,0.05497212683,0.164497795,1.056511166,0.7653380656,1.458461161,0.7382425713,0.2412640808,59.44970891,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PTEN_PIK3CA_positive,PTEN–PIK3CA (pan-cancer),pan-cancer,PAN-CANCER,PTEN,PIK3CA,mel_mskimpact_2020,353,70,24,-0.02425031052,0.1586190679,0.9760413658,0.7152393974,1.331941097,0.8784897888,0.2133334568,56.46353025,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PTEN_PIK3CA_positive,PTEN–PIK3CA (pan-cancer),pan-cancer,PAN-CANCER,PTEN,PIK3CA,msk_chord_2024,4178,1004,24,0.02969062847,0.1717110954,1.03013579,0.7357558548,1.442298745,0.862721883,0.261810948,60.09700794,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PTEN_PIK3CA_positive,PTEN–PIK3CA (pan-cancer),pan-cancer,PAN-CANCER,PTEN,PIK3CA,msk_impact_2017,4422,1360,24,-0.05492729081,0.1502258702,0.9465539686,0.7051360007,1.270626396,0.7146401633,0.1518366568,42.75041392,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PTEN_PIK3CA_positive,PTEN–PIK3CA (pan-cancer),pan-cancer,PAN-CANCER,PTEN,PIK3CA,msk_impact_50k_2026,23952,7345,24,0.05922743567,0.1809514547,1.061016526,0.744210839,1.512684323,0.743432531,0.2966753423,52.15471954,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PTEN_PIK3CA_positive,PTEN–PIK3CA (pan-cancer),pan-cancer,PAN-CANCER,PTEN,PIK3CA,msk_met_2021,166,43,24,0.02555852437,0.1620807107,1.025887944,0.7466835352,1.409494148,0.8747009976,0.2436292825,60.12055192,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PTEN_PIK3CA_positive,PTEN–PIK3CA (pan-cancer),pan-cancer,PAN-CANCER,PTEN,PIK3CA,pog570_bcgsc_2020,235,174,24,0.02762416466,0.1689830393,1.02800925,0.738173412,1.431646006,0.8701460288,0.2540252421,60.09630734,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PTEN_PIK3CA_positive,PTEN–PIK3CA (pan-cancer),pan-cancer,PAN-CANCER,PTEN,PIK3CA,sarcoma_mskcc_2022,1169,362,24,0.02555866871,0.1620806054,1.025888092,0.7466837971,1.409494061,0.8747002151,0.2436287393,60.12049839,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PTEN_PIK3CA_positive,PTEN–PIK3CA (pan-cancer),pan-cancer,PAN-CANCER,PTEN,PIK3CA,stad_tcga_pan_can_atlas_2018,342,142,24,0.05457027043,0.1661436156,1.056086685,0.7625667508,1.462585519,0.7425696237,0.2451037965,59.61182819,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PTEN_PIK3CA_positive,PTEN–PIK3CA (pan-cancer),pan-cancer,PAN-CANCER,PTEN,PIK3CA,tmb_mskcc_2018,959,498,24,-0.01136777061,0.1662551776,0.9886965984,0.713750419,1.369555712,0.9454867736,0.237452711,58.15787419,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PTEN_PIK3CA_positive,PTEN–PIK3CA (pan-cancer),pan-cancer,PAN-CANCER,PTEN,PIK3CA,ucec_tcga_pan_can_atlas_2018,314,43,24,0.1450418624,0.1450447076,1.156087966,0.8700187285,1.536219096,0.3173200008,0.1400065452,44.23127587,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PTEN_PIK3CA_positive,PTEN–PIK3CA (pan-cancer),pan-cancer,PAN-CANCER,PTEN,PIK3CA,ucs_msk_2024,32,7,24,0.05249946734,0.1642679948,1.053902001,0.7637919174,1.454204217,0.7492742688,0.241442889,59.52343663,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PTEN_PIK3CA_positive,PTEN–PIK3CA (pan-cancer),pan-cancer,PAN-CANCER,PTEN,PIK3CA,ucs_tcga_pan_can_atlas_2018,37,21,24,0.002868376184,0.1658779923,1.002872494,0.7245195636,1.388165744,0.9862036007,0.2429631644,59.3502618,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_IDH1_TP53_positive,IDH1–TP53 (pan-cancer),pan-cancer,PAN-CANCER,IDH1,TP53,aml_ohsu_2022,638,366,23,-0.07347528702,0.234829012,0.9291591078,0.5864125698,1.472234212,0.7543654082,0.8013439838,80.40361245,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_IDH1_TP53_positive,IDH1–TP53 (pan-cancer),pan-cancer,PAN-CANCER,IDH1,TP53,blca_iatlas_imvigor210_2017,224,155,23,-0.02238556284,0.2381933481,0.9778631347,0.6130946524,1.559655277,0.9251245372,0.8329117761,81.0088055,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_IDH1_TP53_positive,IDH1–TP53 (pan-cancer),pan-cancer,PAN-CANCER,IDH1,TP53,blca_tcga_pan_can_atlas_2018,206,89,23,-0.01401780525,0.2343787606,0.9860799867,0.6228860172,1.561046023,0.9523082809,0.8165682533,80.99791262,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_IDH1_TP53_positive,IDH1–TP53 (pan-cancer),pan-cancer,PAN-CANCER,IDH1,TP53,bm_nsclc_mskcc_2023,51,25,23,-0.0291155326,0.2361151532,0.9713042407,0.6114679551,1.542896762,0.901861042,0.8225450911,80.99921104,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_IDH1_TP53_positive,IDH1–TP53 (pan-cancer),pan-cancer,PAN-CANCER,IDH1,TP53,brain_cptac_gdc,110,110,23,-0.0160293873,0.2404656223,0.9840983996,0.6142622367,1.576606215,0.946852548,0.8477159458,81.01191448,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
